text/value/0/0/0,text/value/0/0/1,text/value/0/1/0,text/value/0/1/1,text/value/0/2/0,text/value/0/2/1,text/value/0/3/0,text/value/0/3/1,text/id,text/key
14.443799,53.322233,14.443799,53.537471,14.805409,53.537471,14.805409,53.322233,1012334944683806720,Thu Jun 28 14:00:33 +0000 2018
18.428993,54.274958,18.428993,54.446932,18.952687,54.446932,18.952687,54.274958,1012334948651552768,Thu Jun 28 14:00:34 +0000 2018
23.179217,51.262642,23.179217,56.171734,32.776981,56.171734,32.776981,51.262642,1012334949502943232,Thu Jun 28 14:00:34 +0000 2018
23.179217,51.262642,23.179217,56.171734,32.776981,56.171734,32.776981,51.262642,1012334968075374592,Thu Jun 28 14:00:39 +0000 2018
20.209366,49.95884,20.209366,50.065148,20.387509,50.065148,20.387509,49.95884,1012334972835913728,Thu Jun 28 14:00:40 +0000 2018
23.179217,51.262642,23.179217,56.171734,32.776981,56.171734,32.776981,51.262642,1012334977130823680,Thu Jun 28 14:00:41 +0000 2018
14.443799,53.322233,14.443799,53.537471,14.805409,53.537471,14.805409,53.322233,1012334978510872576,Thu Jun 28 14:00:41 +0000 2018
18.035495,49.393941,18.035495,51.098531,19.974005,51.098531,19.974005,49.393941,1012334982868684800,Thu Jun 28 14:00:42 +0000 2018
23.179217,51.262642,23.179217,56.171734,32.776981,56.171734,32.776981,51.262642,1012334996445712384,Thu Jun 28 14:00:46 +0000 2018
23.753031,54.820753,23.753031,54.959579,24.100281,54.959579,24.100281,54.820753,1012334998383448064,Thu Jun 28 14:00:46 +0000 2018
